"","gvkey","indfmt","consol","popsrc","datafmt","datacqtr","datafqtr","fqtr","fyearq","datadate","actq","apoq","apq","atq","ceqq","cheq","chq","cogsq","dlcq","dlttq","fcaq","feaq","felq","gpq","ibmiiq","ibq","invtq","lctq","lltq","oiadpq","oibdpq","ppentq","rawmsmq","rectq","saleq","xintq","xoproq","xoprq","xsgaq","xsq","xstoq","xstq","apchy","capxfiy","capxy","cogsy","dltisy","dltry","eqdivpy","fcay","ibcy","invchy","ltdchy","prstkcy","rawmsmy","saley","sstky","wcapty","xinty","costat","fic","conml","naics","sic"
"5884","274024","INDL","C","I","HIST_STD","2016Q4","2016Q4",4,2016,2016-12-31,23618,NA,2885.1,109172.6,26546.7,11901.1,NA,837.2,277.7,8659.5,NA,NA,NA,2393.6,19633.9,19347.2,NA,5575.8,74024.3,2108.3,2393.6,555.2,NA,8051.5,3230.8,1887.1,0,837.2,NA,NA,NA,NA,NA,NA,NA,3590.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,11560.9,NA,NA,8744.1,"A","MEX","Impulsora del Desarrollo Eco","237310","1600"
"5885","274327","INDL","C","I","HIST_STD","2004Q3","2004Q3",3,2004,2004-09-30,NA,NA,NA,NA,NA,NA,NA,2000.007,NA,NA,NA,NA,NA,596.719,NA,180.995,NA,NA,NA,NA,308.312,NA,NA,NA,2596.726,35.85,NA,2288.414,288.407,NA,NA,NA,17.676,NA,349.9,4718.597,NA,NA,NA,NA,464.94,-558.796,1251.9,NA,NA,6167.079,309.574,NA,67.786,"I","MEX","Carso Infraestructura y Construccion SA de CV","237130","1623"
"5886","274327","INDL","C","I","HIST_STD","2004Q4","2004Q4",4,2004,2004-12-31,4209.223,26.168,2307.912,5247.424,1081.141,681.026,NA,2557.242,16.491,516.664,NA,NA,NA,148.43,NA,138.255,1403.946,3279.203,887.08,216.439,252.37,1014.889,NA,2120.33,2705.672,45.745,NA,2453.302,-103.94,NA,NA,NA,64.495,NA,288.606,7275.839,NA,NA,NA,NA,603.195,-732.172,16.491,NA,NA,8872.751,429.064,NA,104.351,"I","MEX","Carso Infraestructura y Construccion SA de CV","237130","1623"
"5887","274327","INDL","C","I","HIST_STD","2005Q1","2005Q1",1,2005,2005-03-31,NA,NA,NA,NA,NA,NA,NA,1996.959,NA,NA,NA,NA,NA,477.585,210.596,210.596,NA,NA,NA,349.164,386.292,NA,NA,NA,2474.544,53.148,0,2088.252,91.293,NA,NA,NA,-354.49,NA,153.633,1996.959,NA,NA,NA,NA,210.596,-391.718,-16.632,NA,NA,2474.544,NA,NA,53.148,"I","MEX","Carso Infraestructura y Construccion SA de CV","237130","1623"
"5888","274327","INDL","C","I","HIST_STD","2005Q2","2005Q2",2,2005,2005-06-30,NA,NA,NA,NA,NA,NA,NA,2321.576,NA,NA,NA,NA,NA,475.131,196.997,196.997,NA,NA,NA,337.656,373.777,NA,NA,NA,2796.707,56.728,0,2422.93,101.354,NA,NA,NA,45.412,NA,501.788,4313.148,NA,NA,NA,NA,407.247,-219.563,1097.883,NA,NA,5267.18,NA,NA,110.215,"I","MEX","Carso Infraestructura y Construccion SA de CV","237130","1623"
"5889","274327","INDL","C","I","HIST_STD","2005Q3","2005Q3",3,2005,2005-09-30,5251.493,NA,560.104,6711.043,1336.77,100.914,NA,1927.474,NA,867.96,NA,NA,NA,715.972,342.644,342.644,1962.01,2103.279,3270.994,NA,329.489,1313.522,NA,2968.002,2643.446,63.886,0,2313.957,386.483,NA,NA,NA,1.525,NA,1005.774,5848.231,NA,NA,NA,NA,740.949,-815.975,1944.927,NA,NA,7794.982,NA,NA,143.123,"I","MEX","Carso Infraestructura y Construccion SA de CV","237130","1623"
"5890","274327","INDL","C","I","HIST_STD","2005Q4","2005Q4",4,2005,2005-12-31,7845.979,NA,760.041,9229.077,6215.514,2718.671,NA,2962.542,NA,856.873,NA,NA,NA,-49.677,225.61,225.61,1965.93,2019.307,994.256,319.522,367.344,1303.829,NA,3149.991,2912.865,35.043,0,2545.521,-417.021,NA,NA,21.33,-1547.871,NA,855.232,8810.773,NA,NA,NA,NA,966.559,-348.79,840.382,NA,NA,10707.847,5313.523,NA,96.312,"I","MEX","Carso Infraestructura y Construccion SA de CV","237130","1623"
"5891","274327","INDL","C","I","HIST_STD","2006Q1","2006Q1",1,2006,2006-03-31,9125.453,NA,396.052,10832.849,6482.186,3327.906,NA,2190.476,NA,876.08,NA,NA,NA,446.299,209.309,209.309,1477.949,3469.307,881.356,300.172,349.577,1347.548,NA,4319.598,2636.775,12.773,9.15,2287.198,87.572,NA,NA,NA,-179.448,NA,60.96,2190.476,NA,NA,NA,NA,209.309,518.654,12.396,NA,NA,2636.775,NA,NA,12.773,"I","MEX","Carso Infraestructura y Construccion SA de CV","237130","1623"
"5892","274327","INDL","C","I","HIST_STD","2006Q2","2006Q2",2,2006,2006-06-30,9965.388,NA,503.96,11538.815,6795.364,4351.243,NA,2574.492,NA,911.784,NA,NA,NA,533.196,301.794,301.794,1698.928,3822.574,920.877,381.294,430.919,1404.173,NA,3915.217,3107.688,15.082,0,2676.769,102.277,NA,NA,NA,244.572,NA,153.437,4766.946,NA,NA,NA,NA,502.392,-338.192,29.53,NA,NA,5744.463,NA,NA,27.855,"I","MEX","Carso Infraestructura y Construccion SA de CV","237130","1623"
"5893","274327","INDL","C","I","HIST_STD","2006Q3","2006Q3",3,2006,2006-09-30,9745.406,NA,472.282,11486.672,7111.832,3677.675,NA,2316.016,20.936,884.016,NA,NA,NA,473.466,231.145,231.145,1666.288,3395.238,979.602,301.459,354.246,1543.512,NA,4401.443,2789.482,19.713,0,2435.236,119.22,NA,NA,NA,-102.879,NA,287.764,7023.516,NA,NA,NA,NA,740.448,370.774,30.323,NA,NA,8501.723,NA,NA,47.413,"I","MEX","Carso Infraestructura y Construccion SA de CV","237130","1623"
"5894","274327","INDL","C","I","HIST_STD","2006Q4","2006Q4",4,2006,2006-12-31,9544.37,NA,748.609,11288.041,7405.497,3002.377,NA,2693.907,19.778,870.04,NA,NA,NA,561.946,203.187,203.187,1833.029,2916.245,966.299,350.099,411.535,1678.334,NA,4703.875,3255.853,16.408,0,2844.318,150.411,NA,NA,11.201,-42.239,NA,543.834,9717.423,NA,NA,NA,NA,943.635,251.003,-1.786,NA,NA,11757.576,NA,NA,63.821,"I","MEX","Carso Infraestructura y Construccion SA de CV","237130","1623"
"5895","274327","INDL","C","I","HIST_STD","2007Q1","2007Q1",1,2007,2007-03-31,9660.714,NA,512.85,11572.172,7510.343,2510.565,NA,2356.796,34.621,884.056,NA,NA,NA,397.505,126.841,123.946,1829.908,3102.529,956.405,182.624,246.033,1852.252,NA,5295.778,2754.301,20.139,22.594,2508.268,128.878,NA,NA,NA,58.623,NA,197.763,2356.796,NA,NA,NA,NA,126.841,16.02,20.131,NA,NA,2754.301,NA,NA,20.139,"I","MEX","Carso Infraestructura y Construccion SA de CV","237130","1623"
"5896","274327","INDL","C","I","HIST_STD","2007Q2","2007Q2",2,2007,2007-06-30,9798.793,NA,513.149,11873.797,7902.647,2142.193,NA,2512.177,45.665,863.408,NA,NA,NA,378.802,158.224,155.143,1777.958,3002.916,962.228,180.385,245.056,2017.868,NA,5843.381,2890.979,13.795,0,2645.923,133.746,NA,NA,NA,60.613,NA,496.805,4859.961,NA,NA,NA,NA,278.628,299.618,13.872,NA,NA,5635.024,NA,NA,33.858,"I","MEX","Carso Infraestructura y Construccion SA de CV","237130","1623"
"5897","274327","INDL","C","I","HIST_STD","2007Q3","2007Q3",3,2007,2007-09-30,9884.339,NA,685.396,12095.519,8028.753,1507.229,NA,2580.532,75.236,873.624,NA,NA,NA,488.243,148.601,148.955,1907.985,2976.337,1084.308,268.2,342.748,2132.661,NA,6445.486,3068.775,16.695,0,2726.027,145.495,NA,NA,NA,225.062,NA,685.567,7526.45,NA,NA,NA,NA,438.099,57.904,38.703,NA,NA,8800.904,NA,NA,51.137,"I","MEX","Carso Infraestructura y Construccion SA de CV","237130","1623"
"5898","274327","INDL","C","I","HIST_STD","2007Q4","2007Q4",4,2007,2007-12-31,11221.777,NA,2947.315,14080.336,8385.779,1835.227,NA,3929.057,166.061,1158.882,NA,NA,NA,136.426,-131.125,-135.4,1943.932,4313.641,1369.787,-56.694,21.415,2365.974,NA,7429.462,4062.626,27.392,0,4044.068,115.011,NA,NA,NA,1141.119,NA,866.94,11455.507,NA,NA,NA,NA,296.985,170.168,54.825,NA,NA,12863.53,NA,NA,78.529,"I","MEX","Carso Infraestructura y Construccion SA de CV","237130","1623"
"5899","274327","INDL","C","I","HIST_STD","2008Q1","2008Q1",1,2008,2008-03-31,10715.215,NA,1154.097,13438.08,8402.895,1181.963,NA,2447.045,158.909,1017.52,NA,NA,NA,307.966,114.206,106.312,2654.761,3821.564,1192.483,102.54,181.129,2621.694,NA,6844.443,2755.011,22.099,0,2573.882,126.837,NA,NA,NA,-388.562,NA,344.135,2447.045,NA,NA,NA,NA,106.312,-303.256,-148.514,NA,NA,2755.011,NA,NA,22.099,"I","MEX","Carso Infraestructura y Construccion SA de CV","237130","1623"
"5900","274327","INDL","C","I","HIST_STD","2008Q2","2008Q2",2,2008,2008-06-30,11947.728,NA,1218.089,14984.288,8493.896,1783.484,NA,3134.805,1166.903,836.412,NA,NA,NA,400.845,76.792,66.619,2729.799,5488.461,970.619,186.343,221.436,2927.57,NA,7388.622,3535.65,30.647,0,3314.214,179.409,NA,NA,NA,-247.443,NA,587.631,5581.85,NA,NA,NA,NA,172.931,-810.786,678.367,NA,NA,6290.661,NA,NA,52.747,"I","MEX","Carso Infraestructura y Construccion SA de CV","237130","1623"
"5901","274327","INDL","C","I","HIST_STD","2008Q3","2008Q3",3,2008,2008-09-30,11678.8,NA,1311.805,14813.812,8608.216,1418.127,NA,3142.771,1105.436,874.978,NA,NA,NA,488.708,190.687,174.374,3204.022,5108.823,1049.08,294.72,359.416,2859.359,NA,7029.608,3631.479,44.594,0,3272.063,129.292,NA,NA,NA,-396.409,NA,767.131,8724.621,NA,NA,NA,NA,347.305,-1337.388,655.466,NA,NA,9922.14,NA,NA,97.341,"I","MEX","Carso Infraestructura y Construccion SA de CV","237130","1623"
"5902","274327","INDL","C","I","HIST_STD","2008Q4","2008Q4",4,2008,2008-12-31,11182.21,NA,3163.875,15354.467,8736.827,533.2,NA,3336.581,328.446,1091.722,NA,NA,NA,489.968,233.549,233.348,3340.561,5390.866,1188.267,217.915,279.271,3246.591,NA,7294.555,3826.549,54.524,0,3547.278,210.697,NA,NA,NA,-492.172,NA,1311.954,12061.202,NA,NA,NA,NA,580.653,-1040.272,1115.895,NA,NA,13748.689,NA,NA,151.865,"I","MEX","Carso Infraestructura y Construccion SA de CV","237130","1623"
"5903","274327","INDL","C","I","HIST_STD","2009Q1","2009Q1",1,2009,2009-03-31,10632.953,NA,1419.455,15347.579,8633.469,1129.362,NA,3130.656,165.41,1153.709,NA,NA,NA,503.539,128.981,130.995,4224.622,5500.051,1177.832,272.158,348.3,3423.039,NA,5217.027,3634.195,6.034,0,3285.895,155.239,NA,NA,NA,-8.208,NA,308.101,3130.656,NA,NA,NA,NA,130.995,-103.053,-33.004,NA,NA,3634.195,NA,NA,6.034,"I","MEX","Carso Infraestructura y Construccion SA de CV","237130","1623"
"5904","274327","INDL","C","I","HIST_STD","2009Q2","2009Q2",2,2009,2009-06-30,10097.186,NA,871.516,15023.669,8865.491,919.799,NA,3214.192,161.238,1061.265,NA,NA,NA,519.692,272.587,274.804,3736.203,5030.49,1095.656,298.328,370.445,3873.21,NA,5352.841,3733.884,15.828,0,3363.439,149.247,NA,NA,NA,-804.742,NA,759.051,6344.848,NA,NA,NA,NA,405.798,528.541,-39.267,NA,NA,7368.079,NA,NA,21.865,"I","MEX","Carso Infraestructura y Construccion SA de CV","237130","1623"
"5905","274327","INDL","C","I","HIST_STD","2009Q3","2009Q3",3,2009,2009-09-30,9254.279,NA,701.194,15195.955,9193.83,1266.507,NA,2898.902,150.652,1083.246,NA,NA,NA,473.112,144.036,149.04,3062.509,4868.893,1117.445,216.929,291.455,4426.64,NA,4858.253,3372.014,24.481,0,3080.559,181.657,NA,NA,NA,-941.974,NA,1173.03,9243.75,NA,NA,NA,NA,554.839,1051.574,-52.024,NA,NA,10740.093,NA,NA,46.345,"I","MEX","Carso Infraestructura y Construccion SA de CV","237130","1623"
"5906","274327","INDL","C","I","HIST_STD","2009Q4","2009Q4",4,2009,2009-12-31,8739.522,NA,1023.765,14672.325,9253.928,1592.706,NA,3025.968,135.721,1045.912,NA,NA,NA,368.748,144.942,150.402,3286.813,4307.866,1062.114,133.59,203.844,4096.423,NA,3784.993,3394.716,16.717,0,3190.872,164.904,NA,NA,NA,-453.105,NA,1090.859,12269.718,NA,NA,NA,NA,705.241,612.004,-68.649,NA,NA,14134.809,NA,NA,63.062,"I","MEX","Carso Infraestructura y Construccion SA de CV","237130","1623"
"5907","274327","INDL","C","I","HIST_STD","2010Q1","2010Q1",1,2010,2010-03-31,8121.095,NA,1018.293,15035.355,9399.616,1761.03,NA,2329.985,125.93,997.616,NA,NA,NA,381.429,121.373,136.444,2760.807,4357.063,1018,154.165,233.874,5410.656,NA,3487.652,2711.414,5.438,0,2477.54,147.555,NA,NA,NA,-189.692,NA,791.376,2329.985,NA,NA,NA,NA,121.373,731.845,-10.512,NA,NA,2711.414,NA,NA,5.438,"I","MEX","Carso Infraestructura y Construccion SA de CV","237130","1623"
"5908","274327","INDL","C","I","HIST_STD","2010Q2","2010Q2",2,2010,2010-06-30,7449.525,NA,1384.227,15420.7,9516.251,554.271,NA,2526.287,75.161,1014.603,NA,NA,NA,472.427,134.124,145.361,2642.4,4636.137,1019.387,231.82,310.557,6069.884,NA,4026.599,2998.714,69.303,0,2688.157,161.87,NA,NA,NA,167.764,NA,1785.064,4856.272,NA,NA,NA,NA,255.497,842.873,-48.343,NA,NA,5710.128,NA,NA,74.741,"I","MEX","Carso Infraestructura y Construccion SA de CV","237130","1623"
"5909","274327","INDL","C","I","HIST_STD","2010Q3","2010Q3",3,2010,2010-09-30,8187.038,NA,1040.346,16155.978,9768.104,365.548,NA,2953.285,1872.561,NA,NA,NA,NA,454.66,148.311,153.476,3094.361,6156.968,14.028,188.756,271.132,6181.203,NA,4629.459,3407.945,NA,0,3136.813,183.528,NA,NA,NA,-161.969,NA,2608.206,7809.557,NA,NA,NA,NA,403.808,384.77,732.024,NA,NA,9118.073,NA,NA,21.394,"I","MEX","Carso Infraestructura y Construccion SA de CV","237130","1623"
"5910","274327","INDL","C","I","HIST_STD","2010Q4","2010Q4",4,2010,2010-12-31,8354.43,NA,909.381,17037.985,9905.016,703.572,NA,3378.117,2588.964,NA,NA,NA,NA,665.762,224.327,225.48,2471.565,6907.671,9.608,412.387,450.797,6633.557,NA,4707.258,4043.879,14.553,0,3593.082,214.965,NA,NA,NA,63.425,NA,3108.752,9891.92,NA,NA,NA,NA,607.584,240.259,1459.947,NA,NA,11837.04,NA,NA,31.34,"I","MEX","Carso Infraestructura y Construccion SA de CV","237130","1623"
"5911","274327","INDL","C","I","HIST_STD","2011Q1","2011Q1",1,2011,2011-03-31,8520.958,NA,932.851,17193.556,10246.099,404.266,NA,2934.231,2598.378,NA,NA,NA,NA,494.044,301.72,304.006,2252.833,6709.547,22.538,242.653,316.777,6818.555,NA,5795.892,3428.275,21.51,0,3111.498,177.267,NA,NA,NA,193.728,NA,427.899,2934.231,NA,NA,NA,NA,301.72,240.116,40.558,NA,NA,3428.275,NA,NA,21.51,"I","MEX","Carso Infraestructura y Construccion SA de CV","237130","1623"
"5912","274327","INDL","C","I","HIST_STD","2011Q2","2011Q2",2,2011,2011-06-30,8655.702,NA,822.579,16656.681,10190.788,797.523,NA,2889.621,2325.716,NA,NA,NA,NA,510.323,150.933,150.22,1753.112,6216.721,33.11,255.144,326.829,6406.224,NA,5389.622,3399.944,28.084,0,3073.115,183.494,NA,NA,NA,805.84,NA,430.738,5823.852,NA,NA,NA,NA,452.653,-283.436,-221.792,NA,NA,6828.219,NA,NA,49.594,"I","MEX","Carso Infraestructura y Construccion SA de CV","237130","1623"
"5913","274327","INDL","C","I","HIST_STD","2011Q3","2011Q3",3,2011,2011-09-30,8024.983,NA,991.57,16212.417,10179.98,741.912,NA,3257.245,1412.419,NA,NA,NA,NA,552.824,4.024,-4.01,1903.671,5763.403,46.686,287.32,349.079,6615.413,NA,4697.291,3810.069,55.802,0,3460.99,203.745,NA,NA,NA,943.671,NA,1222.285,9059.034,NA,NA,NA,NA,496.1,-527.608,NA,NA,NA,10626.137,NA,NA,105.396,"I","MEX","Carso Infraestructura y Construccion SA de CV","237130","1623"
"5914","274327","INDL","C","I","HIST_STD","2011Q4","2011Q4",4,2011,2011-12-31,11323.281,NA,1314.671,16073.398,10326.437,716.586,NA,3216.373,1815.576,NA,NA,NA,NA,506.156,-25.017,-20.375,5567.815,5757.561,30.959,232.86,292.17,3266.408,NA,4546.108,3722.529,25.037,0,3430.359,213.986,NA,NA,NA,-154.748,NA,328.797,12275.409,NA,NA,NA,NA,471.083,-859.247,235.415,NA,NA,14348.667,NA,NA,100.147,"I","MEX","Carso Infraestructura y Construccion SA de CV","237130","1623"
"5915","274327","INDL","C","I","HIST_STD","2012Q1","2012Q1",1,2012,2012-03-31,12085.081,NA,871.787,16602.098,10807.293,1045.218,NA,3031.885,769.069,2.198,NA,NA,NA,632.257,511.453,512.752,5473.066,5712.234,125.429,375.584,442.958,3160.126,NA,4841.71,3664.142,21.998,2.31,3221.184,186.989,NA,NA,700.928,-197.972,NA,36.986,3031.885,NA,NA,NA,NA,511.453,70.313,NA,NA,NA,3664.142,NA,NA,21.998,"I","MEX","Carso Infraestructura y Construccion SA de CV","237130","1623"
