"Anio","Trimestre","Empresa","NombreCorto","NombreLargo","SIC","NAICS","Activos","Inventarios","PasivoCirc","PasivoLP","PPE","CPP","Efectivo","GC","CBV","UOAD","Ventas","IGR","Deuda","CPC","GO","GVGA","Precio_Accion","mkt_capital","No_Acciones"
2012,4,"GRUPO BIMBO S.A.B DE C.V.","BIMBO","GPO. BIMBO",2050,311812,136455.914,4589.366,26368.825,63321.37,42053.104,10168.374,4345.292,1527.47705078125,22154.005859375,2221.68994140625,45473.02734375,1151.39001464844,40695.43359375,15928.2119140625,43251.3359375,21097.330078125,76485.79,157416.11,2.05810922525609
2013,1,"GRUPO BIMBO S.A.B DE C.V.","BIMBO","GPO. BIMBO",2050,311812,130819.012,4161.228,23405.491,63336.117,40123.908,8831.371,4770.269,-1037.02197265625,20388.05859375,2000.74597167969,41674.46484375,761.093994140625,39147.3359375,14787.21484375,39673.71875,19285.66015625,75251.2,185729.38,2.4681251594659
2013,2,"GRUPO BIMBO S.A.B DE C.V.","BIMBO","GPO. BIMBO",2050,311812,135367.599,4234.621,32294.888,57121.051,41037.671,9429.658,5217.646,3652.962890625,20516.291015625,2496.94189453125,43455.4765625,746.218017578125,34131.21875,15556.4658203125,40958.53515625,20442.244140625,20576.5,184600.61,8.97142905741987
2013,3,"GRUPO BIMBO S.A.B DE C.V.","BIMBO","GPO. BIMBO",2050,311812,136977.876,4255.845,34013.26,56291.597,41880.171,8788.374,4993.126,1687.82800292969,21501.046875,3413.99609375,45152.3671875,820.809997558594,33131.9140625,16468.814453125,41738.37109375,20237.32421875,206799.7,191373.22,0.925403760256906
2013,4,"GRUPO BIMBO S.A.B DE C.V.","BIMBO","GPO. BIMBO",2050,311812,134715.105,4729.149,33264.923,53667.67,42737.53,10220.753,2503.98,2352.38403320312,21568.59375,2557.05200195312,45757.765625,817.573974609375,32331.9296875,15323.1181640625,43200.71484375,21632.12109375,157416.11,189068.65,1.20107560782692
2014,1,"GRUPO BIMBO S.A.B DE C.V.","BIMBO","GPO. BIMBO",2050,311812,134348.871,3905.347,32289.647,53285.094,42185.944,9429.088,3578.809,1013,19773.73046875,1543.22094726562,41979.2109375,751.848999023438,31905.0546875,15939,40435.98828125,20662.2578125,185729.38,165740.77,0.892377770280609
2014,2,"GRUPO BIMBO S.A.B DE C.V.","BIMBO","GPO. BIMBO",2050,311812,162247.728,4598.798,30403.503,81515.324,47111.794,11043.241,6057.292,1319.09399414062,21166.693359375,3297.42602539062,45675.09765625,802.320007324219,59123.4140625,17769.806640625,42377.671875,21210.978515625,78990.25,179050.83,2.26674595915319
2014,3,"GRUPO BIMBO S.A.B DE C.V.","BIMBO","GPO. BIMBO",2050,311812,164028.123,4743.93,32021.933,81387.237,47686.128,10305.234,3601.432,1805.15002441406,23434.41015625,4018.8798828125,50187.86328125,1055.29797363281,58472.51953125,18515.767578125,46168.984375,22734.57421875,19988.6,183142.62,9.16235354151867
2014,4,"GRUPO BIMBO S.A.B DE C.V.","BIMBO","GPO. BIMBO",2050,311812,177119.705,4977.486,32284.628,92022.303,52472.071,12654.613,2571.243,3151.9560546875,23578.44140625,1449.48303222656,49208.83984375,1084.07702636719,60414.5,18980.029296875,47759.35546875,24180.9140625,204636.23,191420.25,0.935417203493243
2015,1,"GRUPO BIMBO S.A.B DE C.V.","BIMBO","GPO. BIMBO",2050,311812,179503.654,4501.492,33070.504,94398.236,52365.507,10676.728,2253.625,1380,23513.904296875,2575.4150390625,49843.0546875,1056.27697753906,61515.83984375,19716.51171875,47267.640625,23753.736328125,187093.3,203460.44,1.08748116581406
2015,2,"GRUPO BIMBO S.A.B DE C.V.","BIMBO","GPO. BIMBO",2050,311812,184480.866,5137.203,41660.651,88042.944,54165.937,11843.024,3274.513,2030.37805175781,25015.923828125,4004.52294921875,53118.64453125,1090.48999023438,54166.37890625,18782.201171875,49114.12109375,24098.197265625,184600.61,191232.12,1.03592355409877
2015,3,"GRUPO BIMBO S.A.B DE C.V.","BIMBO","GPO. BIMBO",2050,311812,200354.583,5352.244,46523.216,93198.284,56748.126,11615.084,4013.939,2280.537109375,25779.849609375,4758.62109375,56351.0390625,1202.91296386719,58248.390625,20307.1875,51592.41796875,25812.568359375,80812.74,201344,2.49148834701063
2015,4,"GRUPO BIMBO S.A.B DE C.V.","BIMBO","GPO. BIMBO",2050,311812,199632.637,5509.36,43038.141,94736.126,58073.472,13547.072,3825.098,3327.06909179688,28111.67578125,2782.2529296875,59873.59765625,1226.23803710938,59479.05078125,19047.4140625,57091.34375,28979.66796875,24797.62,216112.05,8.71503192645101
2016,1,"GRUPO BIMBO S.A.B DE C.V.","BIMBO","GPO. BIMBO",2050,311812,205264.642,5293.589,43864.467,96335.696,58994.064,11835.927,6406.701,1853.39196777344,26359.701171875,3879.10400390625,56638.0390625,1298.07604980469,60369.46484375,17047.880859375,52758.93359375,26399.232421875,27396.14,240192.43,8.76738219325788
2016,2,"GRUPO BIMBO S.A.B DE C.V.","BIMBO","GPO. BIMBO",2050,311812,219826.948,6486.85,39789.877,110111.583,64336.768,13203.648,4631.402,3212.84399414062,27618.65625,4835.2939453125,60564.23046875,1302.708984375,71246.9296875,18613.416015625,55728.9375,28110.28125,181966.81,269117.12,1.47893519702851
2016,3,"GRUPO BIMBO S.A.B DE C.V.","BIMBO","GPO. BIMBO",2050,311812,237468.546,6887.8,43683.412,119553.379,70237.286,14437.424,8895.245,2872.10791015625,29792.384765625,5741.9921875,64927.23828125,1276.69799804688,78538.8984375,19332.7421875,59185.24609375,29392.861328125,191373.22,240380.56,1.25608253861225
2016,4,"GRUPO BIMBO S.A.B DE C.V.","BIMBO","GPO. BIMBO",2050,311812,245165.161,7427.531,44944.495,125145.286,74583.894,16651.57,6814.27,5214.15576171875,32227.740234375,3627.212890625,70011.5,1608.71801757812,80350.78125,19270.072265625,66384.2890625,34156.546875,68572.66,221097.44,3.22427976397591
2017,1,"GRUPO BIMBO S.A.B DE C.V.","BIMBO","GPO. BIMBO",2050,311812,229388.33,6783.136,43398.769,115867.862,72119.365,14146.862,7784.447,2839.42211914062,30804.431640625,3645.69604492188,66510.515625,1426.57397460938,74504.765625,18735.697265625,62864.8203125,32060.388671875,61847.08,219122.1,3.54296597349463
2017,2,"GRUPO BIMBO S.A.B DE C.V.","BIMBO","GPO. BIMBO",2050,311812,218778.059,7071.251,41633.108,110792.919,69683.422,14164.586,5629.316,2684.97802734375,29717.42578125,4529.240234375,64684.01171875,1338.56005859375,70487.953125,17834.833984375,60154.7734375,30437.34765625,28560.18,214465.92,7.50926359707817
2017,3,"GRUPO BIMBO S.A.B DE C.V.","BIMBO","GPO. BIMBO",2050,311812,225306.707,7031.119,49081.255,106762.898,71975.977,15100.856,5684.88,2789.81811523438,30738.2421875,4876.1630859375,65389.75390625,1330.25500488281,68175.9609375,19425.919921875,60513.58984375,29775.34765625,187704.71,206799.7,1.1017288804314
2017,4,"GRUPO BIMBO S.A.B DE C.V.","BIMBO","GPO. BIMBO",2050,311812,259155.441,8367.78,48655.475,133477.21,82972.096,18795.668,7216.206,5258.451171875,33502.859375,4421.0458984375,70931.1328125,1776.34301757812,91546.390625,19874.88671875,66510.0859375,33007.2265625,189068.65,204636.23,1.08233824063376
2007,2,"GRUPO CARSO S.A.B DE C.V.","GPO.CARSO","GPO. CARSO",9997,999977,87684.58,17642.872,19535.192,10735.258,37767.534,4929.583,7632.7,NA,NA,NA,NA,NA,10735.2578125,18658.787109375,NA,NA,89156.24,97722,1.09607583271793
2007,3,"GRUPO CARSO S.A.B DE C.V.","GPO.CARSO","GPO. CARSO",9997,999977,90538.665,18000.5,20418.874,9591.873,38827.561,5514.061,7025.016,NA,18639.029296875,3131.94604492188,24664.27734375,554.546997070312,9591.873046875,20288.951171875,21532.33203125,2893.302734375,74650.98,97930.4,1.31184346139863
2007,4,"GRUPO CARSO S.A.B DE C.V.","GPO.CARSO","GPO. CARSO",9997,999977,101720.275,16191.22,19957.703,8967.585,34751.666,7847.111,23190.616,NA,3447.96997070312,868.710021972656,7480.01708984375,366.545013427734,8967.5849609375,18902.15234375,6611.30712890625,3163.33715820312,27179.33,96159.08,3.53794887511944
2008,1,"GRUPO CARSO S.A.B DE C.V.","GPO.CARSO","GPO. CARSO",9997,999977,83758.155,16592.465,17267.382,8748.594,35261.577,6236.333,7304.701,NA,13070.01171875,2036.55395507812,17999.8984375,1244.84704589844,8748.59375,18620.451171875,15963.3447265625,2893.3330078125,32227.05,104622.06,3.24640511619897
2008,2,"GRUPO CARSO S.A.B DE C.V.","GPO.CARSO","GPO. CARSO",9997,999977,87595.155,16945.374,21552.177,8076.284,35810.972,6014.36,7251.894,NA,14197.1806640625,1833.76696777344,19059.697265625,475.403015136719,8076.28369140625,20567.83984375,17225.9296875,3028.7490234375,177095.83,112415.78,0.634773726744441
2008,3,"GRUPO CARSO S.A.B DE C.V.","GPO.CARSO","GPO. CARSO",9997,999977,91476.868,17316.446,24175.074,8467.099,36417.12,6102.566,6940.751,1241.01904296875,13768.6630859375,1321.791015625,18009.517578125,818.721984863281,8467.0986328125,23545.830078125,16687.7265625,2919.0634765625,73913.32,95525.5,1.29239898843673
2008,4,"GRUPO CARSO S.A.B DE C.V.","GPO.CARSO","GPO. CARSO",9997,999977,91099.38,16353.976,20171.372,10502.025,37018.318,7108.963,6759.167,NA,15552.72265625,1317.92700195312,20040.80078125,1248.74096679688,10502.025390625,22278.904296875,18722.873046875,3170.150390625,93547.64,87848.1,0.939073396186157
2009,1,"GRUPO CARSO S.A.B DE C.V.","GPO.CARSO","GPO. CARSO",9997,999977,90615.942,15812.962,18273.543,11028.669,37348.705,5684.266,9101.57,993.473999023438,11982.4228515625,2228.98608398438,17104.033203125,1460.94201660156,11028.6689453125,19419.099609375,14875.046875,2892.6240234375,95011.39,79612.34,0.837924168881226
2009,2,"GRUPO CARSO S.A.B DE C.V.","GPO.CARSO","GPO. CARSO",9997,999977,86907.658,14271.029,17195.532,8479.443,33822.615,4995.975,8228.356,NA,9369.453125,1829.86499023438,13742.638671875,602.140014648438,8479.443359375,18334.59375,11912.7734375,2543.3203125,26645.18,82048.29,3.07929201454072
2009,3,"GRUPO CARSO S.A.B DE C.V.","GPO.CARSO","GPO. CARSO",9997,999977,95269.501,14222.794,21558.433,11043.239,40839.448,5259.287,7233.335,NA,11135.56640625,2146.64404296875,16074.2333984375,729.463012695312,11043.2392578125,19200.791015625,13927.58984375,2792.0234375,175825.03,102592.17,0.583490132207001
2009,4,"GRUPO CARSO S.A.B DE C.V.","GPO.CARSO","GPO. CARSO",9997,999977,97677.526,14544.836,23099.938,10756.414,42269.423,6163.309,8595.281,NA,13329.458984375,2868.11108398438,19114.650390625,630.820983886719,10756.4140625,18522.0703125,16246.5390625,2917.080078125,77411.97,92948.74,1.2007024236691
2010,1,"GRUPO CARSO S.A.B DE C.V.","GPO.CARSO","GPO. CARSO",9997,999977,98245.033,14124.994,22897.091,10299.522,44229.057,5667.424,9058.286,2301.85205078125,11436.998046875,2443.15698242188,16590.447265625,621.528015136719,10299.5224609375,17575.212890625,14147.2900390625,2710.2919921875,91843.95,107269.42,1.1679530333789
2010,2,"GRUPO CARSO S.A.B DE C.V.","GPO.CARSO","GPO. CARSO",9997,999977,101107.344,14002.244,24914.169,10390.121,45930.154,6296.787,6833.998,2469.93505859375,12254.5791015625,2677.24096679688,17944.66015625,724.273010253906,10390.12109375,19213.8203125,15267.4189453125,3012.83984375,97722,95128.31,0.97345848427171
2010,3,"GRUPO CARSO S.A.B DE C.V.","GPO.CARSO","GPO. CARSO",9997,999977,105470.059,15266.275,39728.173,2786.63,47360.789,6742.897,7858.57,2800.40502929688,13076.443359375,3002.13989257812,19054.76953125,754.406005859375,2786.6298828125,20475.515625,16052.6298828125,2976.1865234375,23032.32,146029.22,6.34018718044904
2010,4,"GRUPO CARSO S.A.B DE C.V.","GPO.CARSO","GPO. CARSO",9997,999977,105470.059,15266.275,39728.173,2786.63,47360.789,6742.897,7858.57,0,0,0,0,0,2786.6298828125,20475.515625,0,0,189511.97,180443.49,0.952148246889101
2011,1,"GRUPO CARSO S.A.B DE C.V.","GPO.CARSO","GPO. CARSO",9997,999977,81446.467,14633.957,38223.463,141.927,20519.822,6916.461,3733.7,818.64697265625,12187.837890625,1923.13098144531,16922.47265625,492.859985351562,141.927001953125,19763.71484375,14999.341796875,2811.50390625,194791.93,91205.02,0.468217651521806
2011,2,"GRUPO CARSO S.A.B DE C.V.","GPO.CARSO","GPO. CARSO",9997,999977,71847.923,13471.331,29087.335,134.107,20222.193,7451.77,6422.631,360.204986572266,12759.306640625,1875.22900390625,17509.447265625,730.268981933594,134.106994628906,17867.630859375,15634.21875,2874.912109375,99171.31,89156.24,0.89901242607363
2011,3,"GRUPO CARSO S.A.B DE C.V.","GPO.CARSO","GPO. CARSO",9997,999977,69202.566,14697.854,26598.496,126.8,20663.953,7698.871,3296.406,725.625,13404.05078125,1687.78002929688,17931.22265625,805.619018554688,126.800003051758,17301.03515625,16243.4423828125,2839.3916015625,97930.4,73913.32,0.754753580093618
2011,4,"GRUPO CARSO S.A.B DE C.V.","GPO.CARSO","GPO. CARSO",9997,999977,72493.036,17960.645,28012.549,117.372,17600.978,8759.435,5009.553,783.971008300781,15873.966796875,2461.88403320312,21612.5859375,618.836975097656,117.372001647949,18481.765625,19150.701171875,3276.734375,22460.65,77411.97,3.44655964987656
2012,1,"GRUPO CARSO S.A.B DE C.V.","GPO.CARSO","GPO. CARSO",9997,999977,70439.982,17656.94,26761.116,7054.174,16256.941,6661.329,4115.028,232.871002197266,13587.6904296875,1752.20202636719,18481.763671875,148.354995727539,5089.42138671875,17407.240234375,16729.5625,3141.8720703125,22469.54,91843.95,4.08748688224147
2012,2,"GRUPO CARSO S.A.B DE C.V.","GPO.CARSO","GPO. CARSO",9997,999977,73379.984,18051.46,28437.659,7111.003,16572.024,7407.724,3814.726,624.405029296875,15093.787109375,2152.2900390625,20398.55859375,205.863998413086,5077.15673828125,18639.037109375,18246.26953125,3152.482421875,173196.21,99171.31,0.57259515089851
2012,3,"GRUPO CARSO S.A.B DE C.V.","GPO.CARSO","GPO. CARSO",9997,999977,76310.775,18478.688,29305.09,7626.067,16351.56,7515.297,6510.658,397.276000976562,15011.1435546875,2165.78588867188,20408.8671875,196.20100402832,5052.7509765625,18595.70703125,18243.08203125,3231.9384765625,101071.85,101071.85,1
2012,4,"GRUPO CARSO S.A.B DE C.V.","GPO.CARSO","GPO. CARSO",9997,999977,76352.65,18504.814,27711.162,7149.634,16324.739,9359.032,4994.738,218.281997680664,18067.732421875,3189.52807617188,24890.076171875,264.786010742188,5043.69287109375,19754.09375,21700.548828125,3632.81640625,96159.08,143227.1,1.48948076458302
2013,1,"GRUPO CARSO S.A.B DE C.V.","GPO.CARSO","GPO. CARSO",9997,999977,81807.803,14721.279,20083.127,7342.466,19811.191,7362.4,10173.546,320.897003173828,14536.2080078125,1997.72094726562,19700.8828125,154.009994506836,5031.37060546875,19655.0234375,17703.162109375,3166.9541015625,104622.06,157652.85,1.50687961984308
2013,2,"GRUPO CARSO S.A.B DE C.V.","GPO.CARSO","GPO. CARSO",9997,999977,81427.209,14015.401,19817.026,7021.532,19778.45,6166.046,9186.856,280.56298828125,15057.65234375,2270.89599609375,20536.3125,138.416000366211,5023.1259765625,20812.83984375,18265.416015625,3207.763671875,27076.36,139883.99,5.16627752031662
2013,3,"GRUPO CARSO S.A.B DE C.V.","GPO.CARSO","GPO. CARSO",9997,999977,92006.924,14127.332,21199.435,7231.652,20056.335,6977.225,18839.675,695.189025878906,15499.95703125,10561.40234375,20892.435546875,134.253005981445,5013.62109375,21197.24609375,10331.033203125,-5168.923828125,162921.51,160102.94,0.982699828893066
2013,4,"GRUPO CARSO S.A.B DE C.V.","GPO.CARSO","GPO. CARSO",9997,999977,85930.237,14326.479,21855.015,7434.244,20311.612,9086.008,10435.876,1064.56896972656,17871.091796875,2447.25708007812,24740.9140625,154.695007324219,5733.3623046875,22582.984375,22293.65625,4422.564453125,143227.1,159026.73,1.11031173569806
2014,1,"GRUPO CARSO S.A.B DE C.V.","GPO.CARSO","GPO. CARSO",9997,999977,86283.577,13962.736,18686.552,9117.243,20242.344,6494.121,10735.201,408.657012939453,13394.7744140625,2065.59790039062,18813.669921875,127.16300201416,5002.05810546875,21034.28125,16748.072265625,3353.2978515625,157652.85,157286.48,0.997676096562796
2014,2,"GRUPO CARSO S.A.B DE C.V.","GPO.CARSO","GPO. CARSO",9997,999977,86598.471,13329.866,19272.672,9658.729,20382.478,6247.917,6181.788,562.879028320312,14019.916015625,1912.77404785156,19340.3671875,112.34700012207,5001.0439453125,22720.470703125,17427.59375,3407.677734375,112415.78,154515.82,1.3745029390002
2014,3,"GRUPO CARSO S.A.B DE C.V.","GPO.CARSO","GPO. CARSO",9997,999977,87200.387,13569.655,20016.983,8079.633,21138.358,6399.176,7553.099,1148.65197753906,14061.2763671875,1927.251953125,19521.927734375,106.081001281738,5000.19384765625,20170.830078125,17594.67578125,3533.3994140625,29036.14,179772.34,6.19133052809361
2014,4,"GRUPO CARSO S.A.B DE C.V.","GPO.CARSO","GPO. CARSO",9997,999977,91710.398,13684.065,22511.427,8013.61,21849.281,8535.817,7777.439,999.013000488281,17705.759765625,3183.89794921875,24711.89453125,94.6080017089844,5000.02587890625,21101.26953125,21527.99609375,3822.236328125,148156.34,166216.71,1.12190075699764
